draw_date,draw_num,winning_numbers,mega_ball,mega_ball_mod2,multiplier,pick5_1,pick5_1_zscore,pick5_2,pick5_2_zscore,pick5_3,pick5_3_zscore,pick5_4,pick5_4_zscore,pick5_5,pick5_5_zscore,pick5_sum,pick5_sum_zscore,pick5_mod2_sum
2020-03-24,24,02 08 16 18 31,14,0,2,2,-1.0483500636530472,8,-1.2602685793526487,16,-1.4328604095172564,18,-2.258221305409412,31,-2.68745099929255,75,-2.237119787920906,1
2020-03-20,23,34 35 41 45 54,5,1,4,34,2.6254069317420687,35,1.0430109974395052,41,0.509115733999038,45,-0.11048049439380661,54,-0.4397647089751446,209,0.8143334426535114,3
2020-03-17,22,20 27 28 58 59,25,1,3,20,1.0181382462567057,27,0.36055778950108924,28,-0.5007118606294351,58,0.9236169331322256,59,0.04886274544168273,192,0.42720877907317484,2
2020-03-13,21,07 22 37 43 44,22,0,4,7,-0.4743255331225602,22,-0.06597546546042075,37,0.1983995510364309,43,-0.26957240632088847,44,-1.4170196178087993,153,-0.46090074325818553,3
2020-03-10,20,06 17 48 54 69,12,0,5,6,-0.5891304392286576,17,-0.4925087204219308,48,1.0528690541836006,54,0.6054331092780618,69,1.0261176542753374,194,0.4727528571414497,2
2020-03-06,19,15 48 56 58 70,4,0,4,15,0.44411371572621877,48,2.151997460339431,56,1.6743014201088147,58,0.9236169331322256,70,1.1238431451587028,247,1.6796709259507343,1
2020-03-03,18,08 12 33 56 64,2,0,2,8,-0.35952062701646287,12,-0.9190419753834408,33,-0.1123166319261762,56,0.7645250212051438,64,0.5374901998585101,173,-0.005459962575436619,1
2020-02-28,17,02 03 14 41 64,17,1,2,2,-1.0483500636530472,3,-1.6868018343141589,14,-1.58821850099856,41,-0.42866431824797036,64,0.5374901998585101,124,-1.1212898752481715,2
2020-02-25,16,02 09 43 49 63,15,1,2,2,-1.0483500636530472,9,-1.1749619283603467,43,0.6644738254803416,49,0.20770332946035716,63,0.4397647089751446,166,-0.16486423581439874,4
2020-02-21,15,04 07 13 16 60,6,0,4,4,-0.8187402514408524,7,-1.3455752303449509,13,-1.6658975467392119,16,-2.4173132173364937,60,0.1465882363250482,100,-1.6678188120674702,2
2020-02-18,14,06 12 39 61 70,4,0,3,6,-0.5891304392286576,12,-0.9190419753834408,39,0.35375764251773445,61,1.1622548010228484,70,1.1238431451587028,188,0.33612062293662504,2
2020-02-14,13,10 32 48 54 55,18,0,5,10,-0.1299108148042681,32,0.7870910444625993,48,1.0528690541836006,54,0.6054331092780618,55,-0.3420392180917791,199,0.586613052312137,1
2020-02-11,12,04 06 32 52 64,6,0,2,4,-0.8187402514408524,6,-1.4308818813372528,32,-0.18999567766682798,52,0.44634119735098,64,0.5374901998585101,158,-0.3470405480874983,0
2020-02-07,11,09 14 27 36 52,4,0,3,9,-0.24471572091036548,14,-0.7484286733988368,27,-0.5783909063700868,36,-0.8263940980656751,52,-0.6352156907418756,138,-0.8024813287702472,2
2020-02-04,10,32 48 50 51 64,10,0,2,32,2.395797119529874,48,2.151997460339431,50,1.208227145664904,51,0.366795241387439,64,0.5374901998585101,245,1.6341268478824593,1
2020-01-31,9,28 31 33 57 62,19,1,2,28,1.9365774951054846,31,0.7017843934702973,33,-0.1123166319261762,57,0.8440709771686846,62,0.3420392180917791,211,0.8598775207217862,3
2020-01-28,8,17 36 47 51 62,21,1,3,17,0.6737235279384135,36,1.1283176484318074,47,0.9751900084429487,51,0.366795241387439,62,0.3420392180917791,213,0.9054215987900612,3
2020-01-24,7,03 04 18 23 38,24,0,4,3,-0.9335451575469498,4,-1.6014951833218567,18,-1.2775023180359528,23,-1.8604915255917074,38,-2.003372563108992,86,-1.9866273585453944,2
2020-01-21,6,16 18 29 31 37,8,0,3,16,0.5589186218323161,18,-0.4072020694296288,29,-0.4230328148887833,31,-1.2241238778833798,37,-2.1010980539923576,131,-0.9618856020092094,3
2020-01-17,5,03 25 30 54 70,9,1,3,3,-0.9335451575469498,25,0.18994448751648524,30,-0.34535376914813154,54,0.6054331092780618,70,1.1238431451587028,182,0.1994883887318004,2
2020-01-14,4,09 11 13 31 47,11,1,2,9,-0.24471572091036548,11,-1.0043486263757428,13,-1.6658975467392119,31,-1.2241238778833798,47,-1.1238431451587028,111,-1.4173263826919582,5
2020-01-10,3,17 27 49 51 66,2,0,2,17,0.6737235279384135,27,0.36055778950108924,49,1.1305480999242523,51,0.366795241387439,66,0.732941181625241,210,0.8371054816876489,4
2020-01-07,2,25 40 41 52 56,21,1,4,25,1.5921627767871924,40,1.4695442524010154,41,0.509115733999038,52,0.44634119735098,56,-0.24431372720841366,214,0.9281936378241986,2
2020-01-03,1,37 41 42 53 63,16,0,2,37,2.969821650060361,41,1.5548509033933173,42,0.5867947797396899,53,0.525887153314521,63,0.4397647089751446,236,1.4291784965752223,4
2019-12-31,105,30 44 49 53 56,11,1,3,30,2.1661873073176796,44,1.8107708563702234,49,1.1305480999242523,53,0.525887153314521,56,-0.24431372720841366,232,1.3380903404386726,2
2019-12-27,104,17 34 40 63 64,24,0,4,17,0.6737235279384135,34,0.9577043464472033,40,0.43143668825838627,63,1.3213467129499303,64,0.5374901998585101,218,1.0192817939607484,2
2019-12-24,103,27 37 48 63 66,11,1,2,27,1.8217725889993872,37,1.2136242994241093,48,1.0528690541836006,63,1.3213467129499303,66,0.732941181625241,241,1.5430386917459096,3
2019-12-20,102,03 20 23 35 60,16,0,3,3,-0.9335451575469498,20,-0.23658876744502477,23,-0.889107089332694,35,-0.905940054029216,60,0.1465882363250482,141,-0.7341652116678349,3
2019-12-17,101,22 30 53 55 56,16,0,2,22,1.2477480584689005,30,0.6164777424779952,53,1.4412642828868594,55,0.6849790652416028,56,-0.24431372720841366,216,0.9737377158924735,2
2019-12-13,100,17 21 29 39 56,22,0,3,17,0.6737235279384135,21,-0.15128211645272277,29,-0.4230328148887833,39,-0.5877562301750523,56,-0.24431372720841366,162,-0.2559523919509485,4
2019-12-10,99,18 31 46 54 61,25,1,2,18,0.7885284340445109,31,0.7017843934702973,46,0.8975109627022969,54,0.6054331092780618,61,0.24431372720841366,210,0.8371054816876489,2
2019-12-06,98,20 31 40 46 61,20,0,5,20,1.0181382462567057,31,0.7017843934702973,40,0.43143668825838627,46,-0.03093453843026567,61,0.24431372720841366,198,0.5638410132779995,2
2019-12-03,97,23 43 60 63 69,19,1,2,23,1.3625529645749979,43,1.7254642053779212,60,1.9850176030714217,63,1.3213467129499303,69,1.0261176542753374,258,1.9301633553262463,4
2019-11-29,96,06 08 31 50 65,9,1,2,6,-0.5891304392286576,8,-1.2602685793526487,31,-0.2676747234074798,50,0.2872492854238981,65,0.6352156907418756,160,-0.3014964700192234,2
2019-11-26,95,08 27 29 38 43,13,1,2,8,-0.35952062701646287,27,0.36055778950108924,29,-0.4230328148887833,38,-0.6673021861385932,43,-1.5147451086921646,145,-0.643077055531285,3
2019-11-22,94,07 12 17 49 53,24,0,4,7,-0.4743255331225602,12,-0.9190419753834408,17,-1.3551813637766046,49,0.20770332946035716,53,-0.5374901998585101,138,-0.8024813287702472,4
2019-11-19,93,22 43 44 47 66,22,0,3,22,1.2477480584689005,43,1.7254642053779212,44,0.7421528712209934,47,0.04861141753327527,66,0.732941181625241,222,1.110369950097298,2
2019-11-15,92,12 19 34 35 68,20,0,2,12,0.09969899740792665,19,-0.3218954184373268,34,-0.034637586185524434,35,-0.905940054029216,68,0.928392163391972,168,-0.11932015774612384,2
2019-11-12,91,19 30 44 56 65,24,0,2,19,0.9033333401506083,30,0.6164777424779952,44,0.7421528712209934,56,0.7645250212051438,65,0.6352156907418756,214,0.9281936378241986,2
2019-11-08,90,03 04 10 39 58,14,0,3,3,-0.9335451575469498,4,-1.6014951833218567,10,-1.8989346839611672,39,-0.5877562301750523,58,-0.04886274544168273,114,-1.349010265589546,2
2019-11-05,89,02 09 24 49 54,19,1,3,2,-1.0483500636530472,9,-1.1749619283603467,24,-0.8114280435920422,49,0.20770332946035716,54,-0.4397647089751446,138,-0.8024813287702472,2
2019-11-01,88,09 20 36 41 54,22,0,2,9,-0.24471572091036548,20,-0.23658876744502477,36,0.12072050529577913,41,-0.42866431824797036,54,-0.4397647089751446,160,-0.3014964700192234,2
2019-10-29,87,04 09 17 27 39,22,0,2,4,-0.8187402514408524,9,-1.1749619283603467,17,-1.3551813637766046,27,-1.5423077017375435,39,-1.9056470722256265,96,-1.75890696820402,4
2019-10-25,86,16 24 25 52 60,6,0,3,16,0.5589186218323161,24,0.10463783652418325,25,-0.7337489978513905,52,0.44634119735098,60,0.1465882363250482,177,0.08562819356111316,1
2019-10-22,85,05 11 14 23 25,10,0,4,5,-0.703935345334755,11,-1.0043486263757428,14,-1.58821850099856,23,-1.8604915255917074,25,-3.273803944592743,78,-2.1688036708184937,4
2019-10-18,84,18 58 60 65 67,20,0,3,18,0.7885284340445109,58,3.005063970262451,60,1.9850176030714217,65,1.4804386248770123,67,0.8306666725086065,268,2.1578837456676205,2
2019-10-15,83,04 12 14 35 70,2,0,2,4,-0.8187402514408524,12,-0.9190419753834408,14,-1.58821850099856,35,-0.905940054029216,70,1.1238431451587028,135,-0.8707974458726595,1
2019-10-11,82,14 22 30 37 60,8,0,3,14,0.3293088096201214,22,-0.06597546546042075,30,-0.34535376914813154,37,-0.7468481421021341,60,0.1465882363250482,163,-0.23318035291681108,1
2019-10-08,81,05 08 10 17 48,23,1,3,5,-0.703935345334755,8,-1.2602685793526487,10,-1.8989346839611672,17,-2.337767261372953,48,-1.0261176542753374,88,-1.9410832804771194,2
2019-10-04,80,11 38 44 48 70,17,1,2,11,-0.015105908698170729,38,1.2989309504164113,44,0.7421528712209934,48,0.12815737349681622,70,1.1238431451587028,211,0.8598775207217862,1
2019-10-01,79,10 17 39 42 59,3,1,2,10,-0.1299108148042681,17,-0.4925087204219308,39,0.35375764251773445,42,-0.34911836228442944,59,0.04886274544168273,167,-0.14209219678026128,3
2019-09-27,78,12 20 31 43 45,20,0,3,12,0.09969899740792665,20,-0.23658876744502477,31,-0.2676747234074798,43,-0.26957240632088847,45,-1.3192941269254337,151,-0.5064448213264604,3
2019-09-24,77,06 14 24 42 46,9,1,4,6,-0.5891304392286576,14,-0.7484286733988368,24,-0.8114280435920422,42,-0.34911836228442944,46,-1.2215686360420683,132,-0.9391135629750719,0
2019-09-20,76,23 24 42 48 53,22,0,2,23,1.3625529645749979,24,0.10463783652418325,42,0.5867947797396899,48,0.12815737349681622,53,-0.5374901998585101,190,0.38166470100489996,2
2019-09-17,75,12 15 30 50 65,1,1,4,12,0.09969899740792665,15,-0.6631220224065347,30,-0.34535376914813154,50,0.2872492854238981,65,0.6352156907418756,172,-0.028232001609574064,2
2019-09-13,74,06 16 37 59 62,5,1,2,6,-0.5891304392286576,16,-0.5778153714142328,37,0.1983995510364309,59,1.0031628890957665,62,0.3420392180917791,180,0.15394431066352549,2
2019-09-10,73,34 47 48 50 55,24,0,2,34,2.6254069317420687,47,2.0666908093471292,48,1.0528690541836006,50,0.2872492854238981,55,-0.3420392180917791,234,1.3836344185069476,2
2019-09-06,72,04 11 13 19 31,10,0,4,4,-0.8187402514408524,11,-1.0043486263757428,13,-1.6658975467392119,19,-2.178675349445871,31,-2.68745099929255,78,-2.1688036708184937,4
2019-09-03,71,13 20 27 61 62,5,1,2,13,0.214503903514024,20,-0.23658876744502477,27,-0.5783909063700868,61,1.1622548010228484,62,0.3420392180917791,183,0.22226042776593782,3
2019-08-30,70,03 09 11 34 39,10,0,4,3,-0.9335451575469498,9,-1.1749619283603467,11,-1.8212556382205154,34,-0.9854860099927569,39,-1.9056470722256265,96,-1.75890696820402,4
2019-08-27,69,08 12 23 39 43,6,0,2,8,-0.35952062701646287,12,-0.9190419753834408,23,-0.889107089332694,39,-0.5877562301750523,43,-1.5147451086921646,125,-1.098517836214034,3
2019-08-23,68,11 15 37 54 68,21,1,2,11,-0.015105908698170729,15,-0.6631220224065347,37,0.1983995510364309,54,0.6054331092780618,68,0.928392163391972,185,0.2678045058342127,3
2019-08-20,67,08 14 25 51 63,4,0,3,8,-0.35952062701646287,14,-0.7484286733988368,25,-0.7337489978513905,51,0.366795241387439,63,0.4397647089751446,161,-0.278724430985086,3
2019-08-16,66,04 14 24 26 46,14,0,2,4,-0.8187402514408524,14,-0.7484286733988368,24,-0.8114280435920422,26,-1.6218536577010845,46,-1.2215686360420683,114,-1.349010265589546,0
2019-08-13,65,07 27 31 34 51,5,1,3,7,-0.4743255331225602,27,0.36055778950108924,31,-0.2676747234074798,34,-0.9854860099927569,51,-0.732941181625241,150,-0.5292168603605979,4
2019-08-09,64,15 53 56 59 63,1,1,2,15,0.44411371572621877,53,2.5785307153009414,56,1.6743014201088147,59,1.0031628890957665,63,0.4397647089751446,246,1.6568988869165968,4
2019-08-06,63,11 17 31 43 55,16,0,2,11,-0.015105908698170729,17,-0.4925087204219308,31,-0.2676747234074798,43,-0.26957240632088847,55,-0.3420392180917791,157,-0.3698125871216357,5
2019-08-02,62,11 20 26 48 70,19,1,2,11,-0.015105908698170729,20,-0.23658876744502477,26,-0.6560699521107387,48,0.12815737349681622,70,1.1238431451587028,175,0.040084115492838274,1
2019-07-30,61,10 24 28 33 38,6,0,3,10,-0.1299108148042681,24,0.10463783652418325,28,-0.5007118606294351,33,-1.065031965956298,38,-2.003372563108992,133,-0.9163415239409344,1
2019-07-26,60,04 06 11 43 48,11,1,3,4,-0.8187402514408524,6,-1.4308818813372528,11,-1.8212556382205154,43,-0.26957240632088847,48,-1.0261176542753374,112,-1.3945543436578207,2
2019-07-23,59,01 04 23 40 45,11,1,2,1,-1.1631549697591446,4,-1.6014951833218567,23,-0.889107089332694,40,-0.5082102742115113,45,-1.3192941269254337,113,-1.3717823046236832,3
2019-07-19,58,16 18 28 33 67,14,0,3,16,0.5589186218323161,18,-0.4072020694296288,28,-0.5007118606294351,33,-1.065031965956298,67,0.8306666725086065,162,-0.2559523919509485,2
2019-07-16,57,08 16 31 48 52,23,1,3,8,-0.35952062701646287,16,-0.5778153714142328,31,-0.2676747234074798,48,0.12815737349681622,52,-0.6352156907418756,155,-0.4153566651899106,1
2019-07-12,56,08 25 38 56 59,7,1,2,8,-0.35952062701646287,25,0.18994448751648524,38,0.2760785967770827,56,0.7645250212051438,59,0.04886274544168273,186,0.29057654486835016,2
2019-07-09,55,12 26 40 48 64,1,1,2,12,0.09969899740792665,26,0.27525113850878724,40,0.43143668825838627,48,0.12815737349681622,64,0.5374901998585101,190,0.38166470100489996,0
2019-07-05,54,06 38 47 57 63,12,0,2,6,-0.5891304392286576,38,1.2989309504164113,47,0.9751900084429487,57,0.8440709771686846,63,0.4397647089751446,211,0.8598775207217862,3
2019-07-02,53,03 25 37 40 55,13,1,2,3,-0.9335451575469498,25,0.18994448751648524,37,0.1983995510364309,40,-0.5082102742115113,55,-0.3420392180917791,160,-0.3014964700192234,4
2019-06-28,52,02 35 49 53 63,1,1,2,2,-1.0483500636530472,35,1.0430109974395052,49,1.1305480999242523,53,0.525887153314521,63,0.4397647089751446,202,0.6549291694145493,4
2019-06-25,51,24 33 45 47 61,17,1,3,24,1.4773578706810953,33,0.8723976954549013,45,0.8198319169616451,47,0.04861141753327527,61,0.24431372720841366,210,0.8371054816876489,4
2019-06-21,50,13 30 36 48 62,18,0,3,13,0.214503903514024,30,0.6164777424779952,36,0.12072050529577913,48,0.12815737349681622,62,0.3420392180917791,189,0.3588926619707625,1
2019-06-18,49,12 14 22 24 48,21,1,2,12,0.09969899740792665,14,-0.7484286733988368,22,-0.9667861350733458,24,-1.7809455696281664,48,-1.0261176542753374,120,-1.2123780313847212,0
2019-06-14,48,19 40 47 57 65,6,0,2,19,0.9033333401506083,40,1.4695442524010154,47,0.9751900084429487,57,0.8440709771686846,65,0.6352156907418756,228,1.2470021843021228,4
2019-06-11,47,20 34 39 43 57,13,1,3,20,1.0181382462567057,34,0.9577043464472033,39,0.35375764251773445,43,-0.26957240632088847,57,-0.1465882363250482,193,0.4499808181073123,3
2019-06-07,46,17 19 27 40 68,2,0,3,17,0.6737235279384135,19,-0.3218954184373268,27,-0.5783909063700868,40,-0.5082102742115113,68,0.928392163391972,171,-0.05100404064371151,3
2019-06-04,45,25 37 46 48 68,25,1,2,25,1.5921627767871924,37,1.2136242994241093,46,0.8975109627022969,48,0.12815737349681622,68,0.928392163391972,224,1.155914028165573,2
2019-05-31,44,07 08 26 65 67,4,0,3,7,-0.4743255331225602,8,-1.2602685793526487,26,-0.6560699521107387,65,1.4804386248770123,67,0.8306666725086065,173,-0.005459962575436619,3
2019-05-28,43,09 21 34 42 50,21,1,2,9,-0.24471572091036548,21,-0.15128211645272277,34,-0.034637586185524434,42,-0.34911836228442944,50,-0.8306666725086065,156,-0.39258462615577316,2
2019-05-24,42,14 41 44 56 62,10,0,2,14,0.3293088096201214,41,1.5548509033933173,44,0.7421528712209934,56,0.7645250212051438,62,0.3420392180917791,217,0.996509754926611,1
2019-05-21,41,10 50 55 56 58,15,1,5,10,-0.1299108148042681,50,2.322610762324035,55,1.596622374368163,56,0.7645250212051438,58,-0.04886274544168273,229,1.2697742233362603,1
2019-05-17,40,05 17 28 32 63,11,1,3,5,-0.703935345334755,17,-0.4925087204219308,28,-0.5007118606294351,32,-1.1445779219198389,63,0.4397647089751446,145,-0.643077055531285,3
2019-05-14,39,11 59 66 67 68,18,0,4,11,-0.015105908698170729,59,3.0903706212547535,66,2.4510918775153323,67,1.639530536804094,68,0.928392163391972,271,2.226199862770033,3
2019-05-10,38,03 16 21 61 62,19,1,2,3,-0.9335451575469498,16,-0.5778153714142328,21,-1.0444651808139975,61,1.1622548010228484,62,0.3420392180917791,163,-0.23318035291681108,3
2019-05-07,37,03 06 34 54 63,19,1,3,3,-0.9335451575469498,6,-1.4308818813372528,34,-0.034637586185524434,54,0.6054331092780618,63,0.4397647089751446,160,-0.3014964700192234,2
2019-05-03,36,08 16 22 66 68,11,1,2,8,-0.35952062701646287,16,-0.5778153714142328,22,-0.9667861350733458,66,1.559984580840553,68,0.928392163391972,180,0.15394431066352549,0
2019-04-30,35,24 37 41 61 70,20,0,3,24,1.4773578706810953,37,1.2136242994241093,41,0.509115733999038,61,1.1622548010228484,70,1.1238431451587028,233,1.36086237947281,3
2019-04-26,34,09 17 23 30 46,10,0,4,9,-0.24471572091036548,17,-0.4925087204219308,23,-0.889107089332694,30,-1.3036698338469208,46,-1.2215686360420683,125,-1.098517836214034,3
2019-04-23,33,07 24 30 48 67,9,1,4,7,-0.4743255331225602,24,0.10463783652418325,30,-0.34535376914813154,48,0.12815737349681622,67,0.8306666725086065,176,0.06285615452697571,2
2019-04-19,32,18 25 43 44 57,25,1,4,18,0.7885284340445109,25,0.18994448751648524,43,0.6644738254803416,44,-0.19002645035734755,57,-0.1465882363250482,187,0.3133485839024876,3
2019-04-16,31,11 29 34 48 54,10,0,2,11,-0.015105908698170729,29,0.5311710914856933,34,-0.034637586185524434,48,0.12815737349681622,54,-0.4397647089751446,176,0.06285615452697571,2
2019-04-12,30,01 24 25 40 70,4,0,2,1,-1.1631549697591446,24,0.10463783652418325,25,-0.7337489978513905,40,-0.5082102742115113,70,1.1238431451587028,160,-0.3014964700192234,2
2019-04-09,29,11 22 34 44 58,9,1,2,11,-0.015105908698170729,22,-0.06597546546042075,34,-0.034637586185524434,44,-0.19002645035734755,58,-0.04886274544168273,169,-0.0965481187119864,1
2019-04-05,28,08 22 24 38 64,21,1,2,8,-0.35952062701646287,22,-0.06597546546042075,24,-0.8114280435920422,38,-0.6673021861385932,64,0.5374901998585101,156,-0.39258462615577316,0
2019-04-02,27,33 47 58 59 64,25,1,3,33,2.5106020256359716,47,2.0666908093471292,58,1.8296595115901182,59,1.0031628890957665,64,0.5374901998585101,261,1.9984794724286585,3
2019-03-29,26,05 14 15 62 66,3,1,3,5,-0.703935345334755,14,-0.7484286733988368,15,-1.5105394552579083,62,1.2418007569863894,66,0.732941181625241,162,-0.2559523919509485,2
2019-03-26,25,04 14 22 43 58,9,1,3,4,-0.8187402514408524,14,-0.7484286733988368,22,-0.9667861350733458,43,-0.26957240632088847,58,-0.04886274544168273,141,-0.7341652116678349,1
2019-03-22,24,07 36 58 60 62,10,0,3,7,-0.4743255331225602,36,1.1283176484318074,58,1.8296595115901182,60,1.0827088450593074,62,0.3420392180917791,223,1.1331419891314356,1
2019-03-19,23,10 42 53 67 68,15,1,3,10,-0.1299108148042681,42,1.6401575543856193,53,1.4412642828868594,67,1.639530536804094,68,0.928392163391972,240,1.5202666527117723,2
2019-03-15,22,03 29 56 62 64,4,0,3,3,-0.9335451575469498,29,0.5311710914856933,56,1.6743014201088147,62,1.2418007569863894,64,0.5374901998585101,214,0.9281936378241986,2
2019-03-12,21,10 12 16 49 57,18,0,4,10,-0.1299108148042681,12,-0.9190419753834408,16,-1.4328604095172564,49,0.20770332946035716,57,-0.1465882363250482,144,-0.6658490945654225,2
2019-03-08,20,04 09 42 62 68,7,1,4,4,-0.8187402514408524,9,-1.1749619283603467,42,0.5867947797396899,62,1.2418007569863894,68,0.928392163391972,185,0.2678045058342127,1
2019-03-05,19,15 20 32 37 52,6,0,3,15,0.44411371572621877,20,-0.23658876744502477,32,-0.18999567766682798,37,-0.7468481421021341,52,-0.6352156907418756,156,-0.39258462615577316,2
2019-03-01,18,29 33 39 60 66,21,1,2,29,2.051382401211582,33,0.8723976954549013,39,0.35375764251773445,60,1.0827088450593074,66,0.732941181625241,227,1.2242301452679853,3
2019-02-26,17,10 12 14 24 60,20,0,3,10,-0.1299108148042681,12,-0.9190419753834408,14,-1.58821850099856,24,-1.7809455696281664,60,0.1465882363250482,120,-1.2123780313847212,0
2019-02-22,16,18 24 31 34 55,4,0,4,18,0.7885284340445109,24,0.10463783652418325,31,-0.2676747234074798,34,-0.9854860099927569,55,-0.3420392180917791,162,-0.2559523919509485,2
2019-02-19,15,17 24 34 56 65,3,1,2,17,0.6737235279384135,24,0.10463783652418325,34,-0.034637586185524434,56,0.7645250212051438,65,0.6352156907418756,196,0.5182969352097246,2
2019-02-15,14,10 38 40 43 65,12,0,2,10,-0.1299108148042681,38,1.2989309504164113,40,0.43143668825838627,43,-0.26957240632088847,65,0.6352156907418756,196,0.5182969352097246,2
2019-02-12,13,15 32 39 50 65,7,1,3,15,0.44411371572621877,32,0.7870910444625993,39,0.35375764251773445,50,0.2872492854238981,65,0.6352156907418756,201,0.6321571303804119,3
2019-02-08,12,14 24 31 42 48,13,1,3,14,0.3293088096201214,24,0.10463783652418325,31,-0.2676747234074798,42,-0.34911836228442944,48,-1.0261176542753374,159,-0.32426850905336085,1
2019-02-05,11,03 34 36 59 66,7,1,2,3,-0.9335451575469498,34,0.9577043464472033,36,0.12072050529577913,59,1.0031628890957665,66,0.732941181625241,198,0.5638410132779995,2
2019-02-01,10,02 37 48 66 68,11,1,5,2,-1.0483500636530472,37,1.2136242994241093,48,1.0528690541836006,66,1.559984580840553,68,0.928392163391972,221,1.0875979110631608,1
2019-01-29,9,10 33 53 54 62,22,0,2,10,-0.1299108148042681,33,0.8723976954549013,53,1.4412642828868594,54,0.6054331092780618,62,0.3420392180917791,212,0.8826495597559237,2
2019-01-25,8,08 16 30 38 61,10,0,2,8,-0.35952062701646287,16,-0.5778153714142328,30,-0.34535376914813154,38,-0.6673021861385932,61,0.24431372720841366,153,-0.46090074325818553,1
2019-01-22,7,04 15 37 59 64,16,0,5,4,-0.8187402514408524,15,-0.6631220224065347,37,0.1983995510364309,59,1.0031628890957665,64,0.5374901998585101,179,0.13117227162938805,3
2019-01-18,6,02 43 48 62 64,24,0,3,2,-1.0483500636530472,43,1.7254642053779212,48,1.0528690541836006,62,1.2418007569863894,64,0.5374901998585101,219,1.0420538329948859,1
2019-01-15,5,29 52 58 60 62,7,1,2,29,2.051382401211582,52,2.4932240643086394,58,1.8296595115901182,60,1.0827088450593074,62,0.3420392180917791,261,1.9984794724286585,1
2019-01-11,4,04 05 31 62 69,20,0,3,4,-0.8187402514408524,5,-1.5161885323295548,31,-0.2676747234074798,62,1.2418007569863894,69,1.0261176542753374,171,-0.05100404064371151,3
2019-01-08,3,13 26 29 38 64,5,1,5,13,0.214503903514024,26,0.27525113850878724,29,-0.4230328148887833,38,-0.6673021861385932,64,0.5374901998585101,170,-0.07377607967784895,2
2019-01-04,2,21 29 35 54 60,15,1,4,21,1.132943152362803,29,0.5311710914856933,35,0.04304145955512735,54,0.6054331092780618,60,0.1465882363250482,199,0.586613052312137,3
2019-01-01,1,34 44 57 62 70,14,0,4,34,2.6254069317420687,44,1.8107708563702234,57,1.7519804658494664,62,1.2418007569863894,70,1.1238431451587028,267,2.135111706633483,1
2018-12-28,104,09 10 25 37 38,21,1,2,9,-0.24471572091036548,10,-1.0896552773680448,25,-0.7337489978513905,37,-0.7468481421021341,38,-2.003372563108992,119,-1.2351500704188587,3
2018-12-25,103,02 08 42 43 50,6,0,3,2,-1.0483500636530472,8,-1.2602685793526487,42,0.5867947797396899,43,-0.26957240632088847,50,-0.8306666725086065,145,-0.643077055531285,1
2018-12-21,102,10 13 61 62 70,5,1,3,10,-0.1299108148042681,13,-0.8337353243911387,61,2.0626966488120737,62,1.2418007569863894,70,1.1238431451587028,216,0.9737377158924735,2
2018-12-18,101,13 22 32 60 69,9,1,3,13,0.214503903514024,22,-0.06597546546042075,32,-0.18999567766682798,60,1.0827088450593074,69,1.0261176542753374,196,0.5182969352097246,2
2018-12-14,100,05 22 26 43 49,23,1,4,5,-0.703935345334755,22,-0.06597546546042075,26,-0.6560699521107387,43,-0.26957240632088847,49,-0.928392163391972,145,-0.643077055531285,3
2018-12-11,99,04 38 39 54 59,12,0,2,4,-0.8187402514408524,38,1.2989309504164113,39,0.35375764251773445,54,0.6054331092780618,59,0.04886274544168273,194,0.4727528571414497,2
2018-12-07,98,04 10 20 33 57,13,1,3,4,-0.8187402514408524,10,-1.0896552773680448,20,-1.1221442265546493,33,-1.065031965956298,57,-0.1465882363250482,124,-1.1212898752481715,2
2018-12-04,97,28 31 41 42 50,4,0,3,28,1.9365774951054846,31,0.7017843934702973,41,0.509115733999038,42,-0.34911836228442944,50,-0.8306666725086065,192,0.42720877907317484,2
2018-11-30,96,25 28 40 43 63,19,1,3,25,1.5921627767871924,28,0.44586444049339125,40,0.43143668825838627,43,-0.26957240632088847,63,0.4397647089751446,199,0.586613052312137,3
2018-11-27,95,12 24 37 42 57,18,0,4,12,0.09969899740792665,24,0.10463783652418325,37,0.1983995510364309,42,-0.34911836228442944,57,-0.1465882363250482,172,-0.028232001609574064,2
2018-11-23,94,07 10 30 33 59,23,1,4,7,-0.4743255331225602,10,-1.0896552773680448,30,-0.34535376914813154,33,-1.065031965956298,59,0.04886274544168273,139,-0.7797092897361098,3
2018-11-20,93,10 16 31 42 66,10,0,3,10,-0.1299108148042681,16,-0.5778153714142328,31,-0.2676747234074798,42,-0.34911836228442944,66,0.732941181625241,165,-0.18763627484853618,1
2018-11-16,92,33 36 63 68 69,16,0,3,33,2.5106020256359716,36,1.1283176484318074,63,2.2180547402933772,68,1.719076492767635,69,1.0261176542753374,269,2.180655784701758,3
2018-11-13,91,34 46 57 65 69,11,1,3,34,2.6254069317420687,46,1.9813841583548273,57,1.7519804658494664,65,1.4804386248770123,69,1.0261176542753374,271,2.226199862770033,3
2018-11-09,90,08 14 27 57 67,5,1,4,8,-0.35952062701646287,14,-0.7484286733988368,27,-0.5783909063700868,57,0.8440709771686846,67,0.8306666725086065,173,-0.005459962575436619,3
2018-11-06,89,28 34 37 56 69,12,0,2,28,1.9365774951054846,34,0.9577043464472033,37,0.1983995510364309,56,0.7645250212051438,69,1.0261176542753374,224,1.155914028165573,2
